Time,GLOBAL time,MPH,RPM,Voltage,Fuel Pressure,Pitot 1,Pitot 2,Pitot 3,Manifold Absolute Pressure,Lambda,pitot 4,Brake Pressure Front,Brake Pressure Rear
82997475,11/10/24_11:36:18.903,0,0,130,0,65526,65533,65529,997,152,65532,58,47
83097482,11/10/24_11:36:19.43,0,0,130,0,65526,65533,65529,996,152,65532,53,52
83197475,11/10/24_11:36:19.143,0,0,130,0,65526,65533,65529,997,152,65532,58,48
83297475,11/10/24_11:36:19.243,0,0,130,0,65526,65533,65529,996,152,65532,58,52
83397473,11/10/24_11:36:19.323,0,0,130,0,65526,65533,65529,996,152,65532,62,52
83498475,11/10/24_11:36:19.443,0,0,130,0,65526,65533,65529,996,152,65532,58,52
83598476,11/10/24_11:36:19.543,0,0,130,0,65526,65533,65529,996,153,65532,62,47
83698472,11/10/24_11:36:19.603,0,0,130,0,65526,65533,65529,996,153,65532,63,47
83798476,11/10/24_11:36:19.743,0,0,130,0,65526,65533,65529,996,153,65532,58,47
83898476,11/10/24_11:36:19.843,0,0,130,0,65526,65533,65529,997,153,65532,58,42
83998476,11/10/24_11:36:19.943,0,0,130,0,65526,65533,65529,996,153,65532,58,52
84098473,11/10/24_11:36:20.43,0,0,130,0,65526,65533,65529,996,153,65532,58,47
84205480,11/10/24_11:36:20.143,0,0,130,0,65526,65533,65529,997,153,65532,58,52
84305476,11/10/24_11:36:20.243,0,0,130,0,65526,65533,65529,996,153,65532,58,48
84405479,11/10/24_11:36:20.343,0,0,130,0,65526,65533,65529,996,153,65532,63,47
84505480,11/10/24_11:36:20.443,0,0,130,0,65526,65533,65529,997,153,65532,63,47
84605475,11/10/24_11:36:20.543,0,0,130,0,65526,65533,65529,996,153,65532,58,52
84705475,11/10/24_11:36:20.643,0,0,130,0,65526,65533,65529,996,153,65532,58,47
84806476,11/10/24_11:36:20.743,0,0,130,0,65526,65533,65529,997,153,65532,63,47
84906481,11/10/24_11:36:20.863,0,0,130,0,65526,65533,65529,996,153,65532,57,47
85006489,11/10/24_11:36:20.963,0,0,130,0,65525,65533,65529,997,153,65532,58,48
85106477,11/10/24_11:36:21.43,0,0,130,0,65526,65533,65529,996,153,65532,53,42
85206478,11/10/24_11:36:21.143,0,0,130,0,65526,65533,65529,996,153,65532,53,47
85306480,11/10/24_11:36:21.263,0,0,130,0,65526,65533,65529,997,153,65532,58,47
85406476,11/10/24_11:36:21.343,0,0,130,0,65526,65533,65529,996,153,65532,57,52
85507476,11/10/24_11:36:21.443,0,0,130,0,65526,65533,65529,996,153,65532,63,42
85607475,11/10/24_11:36:21.563,0,0,130,0,65526,65533,65529,996,153,65532,53,48
85707476,11/10/24_11:36:21.663,0,0,130,0,65526,65533,65529,996,153,65532,63,47
85807476,11/10/24_11:36:21.743,0,0,130,0,65526,65533,65529,997,153,65532,58,47
85907475,11/10/24_11:36:21.863,0,0,130,0,65526,65533,65529,996,153,65532,63,48
86007475,11/10/24_11:36:21.963,0,0,130,0,65526,65533,65529,996,153,65532,58,47
86108473,11/10/24_11:36:22.43,0,0,130,0,65526,65533,65529,997,153,65532,58,47
86208476,11/10/24_11:36:22.163,0,0,130,0,65526,65533,65529,997,153,65532,57,42
86308475,11/10/24_11:36:22.263,0,0,130,0,65526,65533,65529,996,153,65532,63,47
86408476,11/10/24_11:36:22.363,0,0,130,0,65526,65533,65529,997,153,65532,58,47
86508474,11/10/24_11:36:22.463,0,0,130,0,65526,65533,65529,997,153,65532,58,47
86608475,11/10/24_11:36:22.563,0,0,130,0,65526,65533,65529,996,153,65532,57,52
86708476,11/10/24_11:36:22.663,0,0,130,0,65526,65533,65529,996,153,65532,53,47
86809473,11/10/24_11:36:22.743,0,0,130,0,65526,65533,65529,997,153,65532,58,48
86909479,11/10/24_11:36:22.863,0,0,130,0,65526,65533,65529,997,153,65532,53,47
87009475,11/10/24_11:36:22.963,0,0,130,0,65526,65533,65529,996,153,65532,58,53
87109476,11/10/24_11:36:23.63,0,0,130,0,65526,65533,65529,996,153,65532,58,53
87209473,11/10/24_11:36:23.143,0,0,130,0,65526,65533,65529,997,153,65532,63,47
87309475,11/10/24_11:36:23.263,0,0,130,0,65526,65533,65529,996,153,65532,58,47
87410475,11/10/24_11:36:23.363,0,0,130,0,65526,65533,65529,997,153,65532,58,47
87510477,11/10/24_11:36:23.443,0,0,130,0,65526,65533,65529,996,153,65532,58,47
87620067,11/10/24_11:36:23.563,0,0,130,0,65526,65533,65529,997,153,65532,63,48
87719475,11/10/24_11:36:23.663,0,0,130,0,65526,65533,65529,997,153,65532,58,52
87819477,11/10/24_11:36:23.763,0,0,130,0,65526,65533,65529,997,153,65532,63,52
87919477,11/10/24_11:36:23.863,0,0,130,0,65526,65533,65529,996,153,65532,58,47
88019480,11/10/24_11:36:23.963,0,0,130,0,65526,65533,65529,997,153,65532,63,52
88121475,11/10/24_11:36:24.63,0,0,130,0,65526,65533,65529,996,153,65532,57,47
88221472,11/10/24_11:36:24.143,0,0,130,0,65526,65533,65529,997,153,65532,58,47
88321476,11/10/24_11:36:24.263,0,0,130,0,65526,65533,65529,997,153,65532,58,48
88421477,11/10/24_11:36:24.363,0,0,130,0,65526,65533,65529,996,153,65532,63,47
88521477,11/10/24_11:36:24.423,0,0,130,0,65526,65533,65529,996,153,65532,58,42
88621480,11/10/24_11:36:24.563,0,0,130,0,65526,65533,65529,996,153,65532,58,47
88721475,11/10/24_11:36:24.663,0,0,130,0,65526,65533,65529,996,153,65532,58,47
88822475,11/10/24_11:36:24.763,0,0,130,0,65526,65533,65529,996,153,65532,53,47
88922473,11/10/24_11:36:24.843,0,0,130,0,65526,65533,65529,996,153,65532,63,47
89022477,11/10/24_11:36:24.963,0,0,130,0,65526,65533,65529,997,153,65532,58,47
89122476,11/10/24_11:36:25.63,0,0,130,0,65526,65533,65529,996,153,65532,63,52
89222472,11/10/24_11:36:25.143,0,0,130,0,65526,65533,65529,997,153,65532,57,42
89322477,11/10/24_11:36:25.263,0,0,130,0,65526,65533,65529,997,153,65532,57,52
89423485,11/10/24_11:36:25.363,0,0,130,0,65526,65533,65529,996,153,65532,58,53
89523477,11/10/24_11:36:25.463,0,0,130,0,65526,65533,65529,996,153,65532,63,47
89623476,11/10/24_11:36:25.563,0,0,130,0,65526,65533,65529,996,153,65532,53,42
89723476,11/10/24_11:36:25.663,0,0,130,0,65526,65533,65529,997,153,65532,58,47
89823476,11/10/24_11:36:25.763,0,0,130,0,65526,65533,65529,996,153,65532,53,47
89923472,11/10/24_11:36:25.863,0,0,130,0,65526,65533,65529,996,153,65532,58,47
90023475,11/10/24_11:36:25.963,0,0,130,0,65526,65533,65529,996,153,65532,58,47
90124475,11/10/24_11:36:26.63,0,0,130,0,65526,65533,65529,996,153,65532,58,48
90224476,11/10/24_11:36:26.143,0,0,130,0,65526,65533,65529,997,153,65532,57,52
90324473,11/10/24_11:36:26.263,0,0,130,0,65526,65533,65529,997,153,65532,57,47
90424484,11/10/24_11:36:26.363,0,0,130,0,65526,65533,65529,996,153,65532,63,53
90524475,11/10/24_11:36:26.463,0,0,130,0,65526,65533,65529,997,154,65532,58,47
90624688,11/10/24_11:36:26.563,0,0,130,0,65526,65533,65529,996,154,65532,58,52
90726475,11/10/24_11:36:26.663,0,0,130,0,65526,65533,65529,996,154,65532,53,47
90826478,11/10/24_11:36:26.763,0,0,130,0,65526,65533,65529,996,154,65532,53,48
90926479,11/10/24_11:36:26.863,0,0,130,0,65526,65533,65529,997,154,65532,58,47
91026481,11/10/24_11:36:26.963,0,0,130,0,65526,65533,65529,997,154,65532,58,47
91126485,11/10/24_11:36:27.63,0,0,130,0,65526,65533,65529,996,154,65532,58,47
91226469,11/10/24_11:36:27.183,0,0,130,0,65526,65533,65529,996,154,65532,58,42
91326477,11/10/24_11:36:27.263,0,0,130,0,65526,65533,65529,996,154,65532,58,48
91427476,11/10/24_11:36:27.383,0,0,130,0,65526,65533,65529,996,154,65532,58,47
91527480,11/10/24_11:36:27.483,0,0,130,0,65526,65533,65529,996,154,65532,53,48
91628495,11/10/24_11:36:27.543,0,0,130,0,65526,65533,65529,996,154,65532,58,47
91733476,11/10/24_11:36:27.683,0,0,130,0,65526,65533,65529,996,154,65532,63,47
91833483,11/10/24_11:36:27.783,0,0,130,0,65526,65533,65529,996,154,65532,57,52
91933477,11/10/24_11:36:27.883,0,0,130,0,65526,65533,65529,996,154,65532,58,52
92034473,11/10/24_11:36:27.983,0,0,130,0,65526,65533,65529,996,154,65532,57,47
92134475,11/10/24_11:36:28.83,0,0,130,0,65526,65533,65529,996,154,65532,58,52
92234476,11/10/24_11:36:28.183,0,0,130,0,65526,65533,65529,996,154,65532,58,47
92334476,11/10/24_11:36:28.243,0,0,130,0,65526,65533,65529,996,154,65532,58,47
92434477,11/10/24_11:36:28.383,0,0,130,0,65526,65533,65529,997,154,65532,53,42
92534476,11/10/24_11:36:28.483,0,0,130,0,65526,65533,65529,997,154,65532,58,52
92634477,11/10/24_11:36:28.543,0,0,130,0,65526,65533,65529,996,154,65532,58,47
92744999,11/10/24_11:36:28.683,0,0,130,0,65526,65533,65529,997,154,65532,58,47
92844475,11/10/24_11:36:28.783,0,0,130,0,65526,65533,65529,997,154,65532,58,47
92944475,11/10/24_11:36:28.883,0,0,130,0,65526,65533,65529,996,154,65532,58,47
93044474,11/10/24_11:36:28.963,0,0,130,0,65526,65533,65529,996,154,65532,62,52
93144476,11/10/24_11:36:29.83,0,0,130,0,65526,65533,65529,997,154,65532,58,47
93245476,11/10/24_11:36:29.183,0,0,130,0,65526,65533,65529,996,154,65532,57,52
93345476,11/10/24_11:36:29.283,0,0,130,0,65526,65533,65529,996,154,65532,58,47
93445478,11/10/24_11:36:29.384,0,0,130,0,65526,65533,65529,996,154,65532,57,47
93545479,11/10/24_11:36:29.484,0,0,130,0,65526,65533,65529,996,154,65532,63,47
93645478,11/10/24_11:36:29.584,0,0,130,0,65526,65533,65529,996,154,65532,58,42
93745478,11/10/24_11:36:29.684,0,0,130,0,65526,65533,65529,996,154,65532,58,47
93845475,11/10/24_11:36:29.784,0,0,130,0,65526,65533,65529,996,154,65532,58,47
93946475,11/10/24_11:36:29.884,0,0,130,0,65526,65533,65529,997,154,65532,58,47
94046482,11/10/24_11:36:29.964,0,0,130,0,65526,65533,65529,996,154,65532,57,47
94146482,11/10/24_11:36:30.84,0,0,130,0,65526,65533,65529,996,154,65532,63,42
94246478,11/10/24_11:36:30.184,0,0,130,0,65526,65533,65529,997,154,65532,52,47
94346480,11/10/24_11:36:30.284,0,0,130,0,65526,65533,65529,996,154,65532,57,47
94446477,11/10/24_11:36:30.384,0,0,130,0,65526,65533,65529,996,154,65532,58,47
94547477,11/10/24_11:36:30.504,0,0,130,0,65526,65533,65529,996,154,65532,58,48
94647497,11/10/24_11:36:30.604,0,0,130,0,65526,65533,65529,997,154,65532,57,47
94751474,11/10/24_11:36:30.664,0,0,130,0,65526,65533,65529,996,154,65532,57,42
94851477,11/10/24_11:36:30.804,0,0,130,0,65526,65533,65529,996,154,65532,58,47
94951475,11/10/24_11:36:30.904,0,0,130,0,65526,65533,65529,996,154,65532,63,52
95051475,11/10/24_11:36:31.4,0,0,130,0,65526,65533,65529,996,154,65532,58,47
95151472,11/10/24_11:36:31.84,0,0,130,0,65526,65533,65529,996,155,65532,58,47
95252482,11/10/24_11:36:31.204,0,0,130,0,65526,65533,65529,996,155,65532,58,48
95353483,11/10/24_11:36:31.304,0,0,130,0,65526,65533,65529,996,155,65532,58,48
95453472,11/10/24_11:36:31.384,0,0,130,0,65526,65533,65529,996,155,65532,53,43
95553476,11/10/24_11:36:31.504,0,0,130,0,65526,65533,65529,997,155,65532,53,47
95653476,11/10/24_11:36:31.604,0,0,130,0,65526,65533,65529,996,155,65532,58,47
95753475,11/10/24_11:36:31.704,0,0,130,0,65526,65533,65529,996,155,65532,58,52
95854472,11/10/24_11:36:31.804,0,0,130,0,65526,65533,65529,996,155,65532,58,47
95954475,11/10/24_11:36:31.904,0,0,130,0,65526,65533,65529,996,155,65532,58,47
96054475,11/10/24_11:36:32.4,0,0,130,0,65526,65533,65529,997,155,65532,58,47
96154472,11/10/24_11:36:32.84,0,0,130,0,65526,65533,65529,996,155,65532,58,47
96254476,11/10/24_11:36:32.204,0,0,130,0,65526,65533,65529,996,155,65532,58,47
96354481,11/10/24_11:36:32.304,0,0,130,0,65526,65533,65529,996,155,65532,58,48
96454477,11/10/24_11:36:32.384,0,0,130,0,65526,65533,65529,996,155,65532,58,48
96555479,11/10/24_11:36:32.504,0,0,130,0,65526,65533,65529,996,155,65532,58,42
96655484,11/10/24_11:36:32.604,0,0,130,0,65526,65533,65529,996,155,65532,58,47
96755477,11/10/24_11:36:32.704,0,0,130,0,65526,65533,65529,996,155,65532,58,47
96855474,11/10/24_11:36:32.804,0,0,130,0,65526,65533,65529,996,155,65532,63,52
96955475,11/10/24_11:36:32.904,0,0,130,0,65526,65533,65529,996,155,65532,58,47
97055483,11/10/24_11:36:33.4,0,0,130,0,65526,65533,65529,996,155,65532,58,47
97156473,11/10/24_11:36:33.84,0,0,130,0,65526,65533,65529,996,155,65532,53,47
97256482,11/10/24_11:36:33.204,0,0,130,0,65526,65533,65529,996,155,65532,57,47
97357475,11/10/24_11:36:33.304,0,0,130,0,65526,65533,65529,997,155,65532,58,47
97457477,11/10/24_11:36:33.404,0,0,130,0,65526,65533,65529,996,155,65532,58,47
97557477,11/10/24_11:36:33.484,0,0,130,0,65526,65533,65529,996,155,65532,58,48
97657475,11/10/24_11:36:33.604,0,0,130,0,65526,65533,65529,996,155,65532,58,52
97757475,11/10/24_11:36:33.704,0,0,130,0,65526,65533,65529,996,155,65532,58,42
97867110,11/10/24_11:36:33.804,0,0,130,0,65526,65533,65529,996,155,65532,58,47
97966482,11/10/24_11:36:33.904,0,0,130,0,65526,65533,65529,997,155,65532,62,47
98066479,11/10/24_11:36:34.4,0,0,130,0,65526,65533,65529,996,155,65532,58,47
98166484,11/10/24_11:36:34.104,0,0,130,0,65526,65533,65529,996,155,65532,58,52
98266475,11/10/24_11:36:34.204,0,0,130,0,65526,65533,65529,997,155,65532,63,47
98366479,11/10/24_11:36:34.304,0,0,130,0,65526,65533,65529,996,155,65532,53,47
98466479,11/10/24_11:36:34.404,0,0,130,0,65526,65533,65529,996,155,65532,58,47
98567478,11/10/24_11:36:34.484,0,0,130,0,65526,65533,65529,996,155,65532,58,42
98667475,11/10/24_11:36:34.624,0,0,130,0,65526,65533,65529,996,155,65532,53,42
98767480,11/10/24_11:36:34.724,0,0,130,0,65526,65533,65529,996,155,65532,58,47
98867486,11/10/24_11:36:34.824,0,0,130,0,65526,65533,65529,997,155,65532,53,42
98967477,11/10/24_11:36:34.904,0,0,130,0,65526,65533,65529,996,155,65532,53,52
99067477,11/10/24_11:36:35.24,0,0,130,0,65526,65533,65529,996,155,65532,58,47
99168478,11/10/24_11:36:35.124,0,0,130,0,65526,65533,65529,996,155,65532,58,48
99268482,11/10/24_11:36:35.204,0,0,130,0,65526,65533,65529,997,155,65532,53,52
99368476,11/10/24_11:36:35.324,0,0,130,0,65526,65533,65529,996,155,65532,53,47
99468478,11/10/24_11:36:35.424,0,0,130,0,65526,65533,65529,996,155,65532,63,52
99568476,11/10/24_11:36:35.524,0,0,130,0,65526,65533,65529,997,155,65532,58,52
99668475,11/10/24_11:36:35.604,0,0,130,0,65526,65533,65529,996,155,65532,58,47
99768478,11/10/24_11:36:35.724,0,0,130,0,65526,65533,65529,996,155,65532,58,47
99869476,11/10/24_11:36:35.824,0,0,130,0,65526,65533,65529,996,155,65532,58,53
99969482,11/10/24_11:36:35.924,0,0,130,0,65526,65533,65529,996,155,65532,58,53
100069475,11/10/24_11:36:36.24,0,0,130,0,65526,65533,65529,997,155,65532,58,43
100169477,11/10/24_11:36:36.124,0,0,130,0,65526,65533,65529,996,155,65532,63,52
100269482,11/10/24_11:36:36.204,0,0,130,0,65526,65533,65529,996,155,65532,58,47
100369480,11/10/24_11:36:36.324,0,0,130,0,65526,65533,65529,997,155,65532,58,47
100470475,11/10/24_11:36:36.424,0,0,130,0,65526,65533,65529,996,155,65532,57,47
100570476,11/10/24_11:36:36.524,0,0,130,0,65526,65533,65529,996,155,65532,57,47
100670473,11/10/24_11:36:36.604,0,0,130,0,65526,65533,65529,996,155,65532,58,53
100770476,11/10/24_11:36:36.724,0,0,130,0,65526,65533,65529,996,155,65532,58,47
100870475,11/10/24_11:36:36.824,0,0,130,0,65526,65533,65529,996,155,65532,57,47
100970483,11/10/24_11:36:36.904,0,0,130,0,65526,65533,65529,996,155,65532,58,47
101070475,11/10/24_11:36:37.24,0,0,130,0,65526,65533,65529,996,155,65532,57,42
101171475,11/10/24_11:36:37.124,0,0,130,0,65526,65533,65529,996,155,65532,53,48
101271475,11/10/24_11:36:37.224,0,0,130,0,65526,65533,65529,996,156,65532,57,47
101371472,11/10/24_11:36:37.324,0,0,130,0,65526,65533,65529,996,156,65532,58,47
101471479,11/10/24_11:36:37.424,0,0,130,0,65526,65533,65529,997,156,65532,53,47
101571476,11/10/24_11:36:37.524,0,0,130,0,65526,65533,65529,997,156,65532,63,52
101671473,11/10/24_11:36:37.624,0,0,130,0,65526,65533,65529,997,156,65532,58,42
101772475,11/10/24_11:36:37.724,0,0,130,0,65526,65533,65529,997,156,65532,57,47
101872475,11/10/24_11:36:37.824,0,0,130,0,65526,65533,65529,996,156,65532,58,47
101972472,11/10/24_11:36:37.904,0,0,130,0,65526,65533,65529,996,156,65532,58,43
102072477,11/10/24_11:36:38.24,0,0,130,0,65526,65533,65529,996,156,65532,53,52
102172480,11/10/24_11:36:38.124,0,0,130,0,65526,65533,65529,997,156,65532,58,47
102272476,11/10/24_11:36:38.224,0,0,130,0,65526,65533,65529,997,156,65532,63,52
102372473,11/10/24_11:36:38.304,0,0,130,0,65526,65533,65529,996,156,65532,58,43
102473476,11/10/24_11:36:38.424,0,0,130,0,65526,65533,65529,996,156,65532,58,47
102573480,11/10/24_11:36:38.524,0,0,130,0,65526,65533,65529,996,156,65532,58,52
102673480,11/10/24_11:36:38.604,0,0,130,0,65526,65533,65529,997,156,65532,63,47
102773475,11/10/24_11:36:38.724,0,0,130,0,65526,65533,65529,996,156,65532,58,47
102873479,11/10/24_11:36:38.824,0,0,130,0,65526,65533,65529,996,156,65532,53,48
102983097,11/10/24_11:36:38.924,0,0,130,0,65526,65533,65529,996,156,65532,57,42
103082473,11/10/24_11:36:39.24,0,0,130,0,65526,65533,65529,996,156,65532,58,47
103182475,11/10/24_11:36:39.124,0,0,130,0,65526,65533,65529,996,156,65532,58,47
103282476,11/10/24_11:36:39.224,0,0,130,0,65526,65533,65529,996,156,65532,58,47
103382473,11/10/24_11:36:39.324,0,0,130,0,65526,65533,65529,996,156,65532,58,52
103482475,11/10/24_11:36:39.424,0,0,130,0,65526,65533,65529,997,156,65532,53,42
103582484,11/10/24_11:36:39.524,0,0,130,0,65526,65533,65529,997,156,65532,63,47
103684477,11/10/24_11:36:39.624,0,0,130,0,65526,65533,65529,997,156,65532,53,42
103784474,11/10/24_11:36:39.724,0,0,130,0,65526,65533,65529,996,156,65532,53,47
103884475,11/10/24_11:36:39.824,0,0,130,0,65526,65533,65529,996,156,65532,53,47
103984482,11/10/24_11:36:39.924,0,0,130,0,65526,65533,65529,996,157,65532,58,47
104084473,11/10/24_11:36:40.24,0,0,130,0,65526,65533,65529,996,157,65532,58,48
104184475,11/10/24_11:36:40.124,0,0,130,0,65526,65533,65529,996,157,65532,58,48
104285476,11/10/24_11:36:40.224,0,0,130,0,65526,65533,65529,996,157,65532,53,42
104385481,11/10/24_11:36:40.324,0,0,130,0,65526,65533,65529,996,157,65532,58,47
104485477,11/10/24_11:36:40.424,0,0,130,0,65526,65533,65529,996,157,65532,58,48
104585478,11/10/24_11:36:40.524,0,0,130,0,65526,65533,65529,996,157,65532,58,48
104685477,11/10/24_11:36:40.624,0,0,130,0,65526,65533,65529,996,157,65532,58,47
104785479,11/10/24_11:36:40.724,0,0,130,0,65526,65533,65529,996,157,65532,52,47
104885478,11/10/24_11:36:40.824,0,0,130,0,65526,65533,65529,996,157,65532,57,42
104986479,11/10/24_11:36:40.924,0,0,130,0,65526,65533,65529,996,157,65532,58,47
105086479,11/10/24_11:36:41.4,0,0,130,0,65526,65533,65529,996,157,65532,58,52
105186478,11/10/24_11:36:41.124,0,0,130,0,65526,65533,65529,996,157,65532,58,47
105286479,11/10/24_11:36:41.224,0,0,130,0,65526,65533,65529,996,157,65532,53,47
105386475,11/10/24_11:36:41.324,0,0,130,0,65526,65533,65529,996,157,65532,58,47
105486479,11/10/24_11:36:41.424,0,0,130,0,65526,65533,65529,996,157,65532,58,42
105587475,11/10/24_11:36:41.544,0,0,130,0,65526,65533,65529,996,157,65532,58,47
105687475,11/10/24_11:36:41.644,0,0,130,0,65526,65533,65529,996,157,65532,53,47
105787478,11/10/24_11:36:41.744,0,0,130,0,65526,65533,65529,997,157,65532,58,47
105887497,11/10/24_11:36:41.844,0,0,130,0,65526,65533,65529,996,157,65532,57,47
105987495,11/10/24_11:36:41.944,0,0,130,0,65526,65533,65529,996,157,65532,58,42
106087479,11/10/24_11:36:42.44,0,0,130,0,65526,65533,65529,997,157,65532,58,47
106187476,11/10/24_11:36:42.124,0,0,130,0,65526,65533,65529,996,157,65532,58,47
106288475,11/10/24_11:36:42.244,0,0,130,0,65526,65533,65529,996,157,65532,58,47
106388475,11/10/24_11:36:42.344,0,0,130,0,65526,65533,65529,996,157,65532,57,42
106488473,11/10/24_11:36:42.404,0,0,130,0,65526,65533,65529,996,158,65532,53,47
106588476,11/10/24_11:36:42.544,0,0,130,0,65526,65533,65529,996,158,65532,58,47
106688475,11/10/24_11:36:42.644,0,0,130,0,65526,65533,65529,996,158,65532,58,47
106788473,11/10/24_11:36:42.744,0,0,130,0,65526,65533,65529,996,158,65532,58,48
106889473,11/10/24_11:36:42.844,0,0,130,0,65526,65533,65529,997,158,65532,58,47
106989483,11/10/24_11:36:42.944,0,0,130,0,65526,65533,65529,996,158,65532,58,42
107089476,11/10/24_11:36:43.44,0,0,130,0,65526,65533,65529,996,158,65532,58,52
107189473,11/10/24_11:36:43.124,0,0,130,0,65526,65533,65529,996,158,65532,58,48
107289475,11/10/24_11:36:43.244,0,0,130,0,65526,65533,65529,997,158,65532,58,42
107389476,11/10/24_11:36:43.344,0,0,130,0,65526,65533,65529,997,158,65532,53,52
107490474,11/10/24_11:36:43.444,0,0,130,0,65526,65533,65529,996,158,65532,53,47
107590483,11/10/24_11:36:43.544,0,0,130,0,65526,65533,65529,996,158,65532,53,42
107690477,11/10/24_11:36:43.644,0,0,130,0,65526,65533,65529,996,158,65532,53,47
107790477,11/10/24_11:36:43.744,0,0,130,0,65526,65533,65529,996,158,65532,58,52
107890473,11/10/24_11:36:43.844,0,0,130,0,65526,65533,65529,997,158,65532,53,47
107990475,11/10/24_11:36:43.944,0,0,130,0,65526,65533,65529,996,158,65532,58,47
108098746,11/10/24_11:36:44.44,0,0,130,0,65526,65533,65529,996,158,65532,58,47
108198475,11/10/24_11:36:44.144,0,0,130,0,65526,65533,65529,997,158,65532,58,47
108298478,11/10/24_11:36:44.244,0,0,130,0,65526,65533,65529,996,158,65532,58,52
108398475,11/10/24_11:36:44.344,0,0,130,0,65526,65533,65529,996,158,65532,58,47
108498476,11/10/24_11:36:44.444,0,0,130,0,65526,65533,65529,996,158,65532,58,47
108598477,11/10/24_11:36:44.544,0,0,130,0,65526,65533,65529,997,158,65532,58,47
108698475,11/10/24_11:36:44.644,0,0,130,0,65526,65533,65529,996,158,65532,57,47
108798475,11/10/24_11:36:44.744,0,0,130,0,65526,65533,65529,996,158,65532,58,42
108898476,11/10/24_11:36:44.844,0,0,130,0,65526,65533,65529,996,158,65532,57,47
108999483,11/10/24_11:36:44.944,0,0,130,0,65526,65533,65529,997,158,65532,52,47
109099475,11/10/24_11:36:45.44,0,0,130,0,65526,65533,65529,996,158,65532,58,42
109199475,11/10/24_11:36:45.144,0,0,130,0,65526,65533,65529,996,158,65532,58,42
109299484,11/10/24_11:36:45.244,0,0,130,0,65526,65533,65529,997,158,65532,57,52
109399479,11/10/24_11:36:45.344,0,0,130,0,65526,65533,65529,996,158,65532,58,42
109499476,11/10/24_11:36:45.444,0,0,130,0,65526,65533,65529,996,158,65532,58,52
109600472,11/10/24_11:36:45.544,0,0,130,0,65526,65533,65529,997,158,65532,63,43
109700476,11/10/24_11:36:45.644,0,0,130,0,65526,65533,65529,997,158,65532,53,43
109800480,11/10/24_11:36:45.744,0,0,130,0,65526,65533,65529,997,158,65532,53,47
109900473,11/10/24_11:36:45.824,0,0,130,0,65526,65533,65529,996,158,65532,58,48
110000486,11/10/24_11:36:45.944,0,0,130,0,65526,65533,65529,996,159,65532,57,42
110100475,11/10/24_11:36:46.44,0,0,130,0,65526,65533,65529,996,159,65532,58,43
110201475,11/10/24_11:36:46.144,0,0,130,0,65526,65533,65529,996,159,65532,63,52
110301472,11/10/24_11:36:46.244,0,0,130,0,65526,65533,65529,996,159,65532,58,47
110401476,11/10/24_11:36:46.344,0,0,130,0,65526,65533,65529,996,159,65532,58,47
110501476,11/10/24_11:36:46.444,0,0,130,0,65526,65533,65529,996,159,65532,57,42
110601480,11/10/24_11:36:46.524,0,0,130,0,65526,65533,65529,996,159,65532,53,48
110701475,11/10/24_11:36:46.644,0,0,130,0,65526,65533,65529,996,159,65532,58,47
110801475,11/10/24_11:36:46.744,0,0,130,0,65526,65533,65529,996,159,65532,53,52
110902476,11/10/24_11:36:46.844,0,0,130,0,65526,65533,65529,997,159,65532,58,47
111002474,11/10/24_11:36:46.944,0,0,130,0,65526,65533,65529,996,159,65532,58,48
111102476,11/10/24_11:36:47.44,0,0,130,0,65526,65533,65529,996,159,65532,58,43
111202476,11/10/24_11:36:47.144,0,0,130,0,65526,65533,65529,996,159,65532,58,47
111302473,11/10/24_11:36:47.244,0,0,130,0,65526,65533,65529,996,159,65532,58,47
111402475,11/10/24_11:36:47.344,0,0,130,0,65526,65533,65529,996,159,65532,52,47
111503475,11/10/24_11:36:47.444,0,0,130,0,65526,65533,65529,996,159,65532,63,52
111603473,11/10/24_11:36:47.524,0,0,130,0,65526,65533,65529,996,159,65532,58,47
111703477,11/10/24_11:36:47.644,0,0,130,0,65526,65533,65529,996,159,65532,53,47
111803476,11/10/24_11:36:47.744,0,0,130,0,65526,65533,65529,996,159,65532,58,47
111903475,11/10/24_11:36:47.844,0,0,130,0,65526,65533,65529,996,159,65532,57,47
112003473,11/10/24_11:36:47.944,0,0,130,0,65526,65533,65529,996,159,65532,57,42
112103479,11/10/24_11:36:48.44,0,0,130,0,65526,65533,65529,996,160,65532,53,47
112204475,11/10/24_11:36:48.144,0,0,130,0,65526,65533,65529,996,160,65532,57,47
112304474,11/10/24_11:36:48.224,0,0,130,0,65526,65533,65529,997,160,65532,63,42
112404476,11/10/24_11:36:48.344,0,0,130,0,65526,65533,65529,996,160,65532,58,47
112504475,11/10/24_11:36:48.444,0,0,130,0,65526,65533,65529,996,160,65532,57,52
112604483,11/10/24_11:36:48.524,0,0,130,0,65526,65533,65529,996,160,65532,63,47
112704474,11/10/24_11:36:48.644,0,0,130,0,65526,65533,65529,997,160,65532,58,53
112805479,11/10/24_11:36:48.744,0,0,130,0,65526,65533,65529,996,160,65532,58,52
112905481,11/10/24_11:36:48.844,0,0,130,0,65526,65533,65529,996,160,65532,53,47
113005483,11/10/24_11:36:48.944,0,0,130,0,65526,65533,65529,996,160,65532,53,47
113105481,11/10/24_11:36:49.44,0,0,130,0,65526,65533,65529,996,160,65532,58,47
113213617,11/10/24_11:36:49.164,0,0,130,0,65526,65533,65529,997,160,65532,53,47
