Time,GLOBAL time,MPH,RPM,Voltage,Fuel Pressure,Pitot 1,Pitot 2,Pitot 3,Manifold Absolute Pressure,Lambda,pitot 4,Brake Pressure Front,Brake Pressure Rear
140523044,11/10/24_10:22:11.710,0,0,130,0,65526,65533,65529,996,150,65533,47,37
140623042,11/10/24_10:22:11.810,0,0,130,0,65526,65533,65529,996,150,65532,47,32
140723039,11/10/24_10:22:11.890,0,0,130,0,65526,65533,65529,996,150,65533,42,32
140824042,11/10/24_10:22:12.10,0,0,130,0,65526,65533,65529,996,150,65532,47,37
140924043,11/10/24_10:22:12.110,0,0,130,0,65526,65533,65529,996,150,65532,47,42
141024044,11/10/24_10:22:12.210,0,0,130,0,65526,65533,65529,996,150,65532,47,32
141124040,11/10/24_10:22:12.310,0,0,130,0,65526,65533,65529,996,150,65532,47,37
141224047,11/10/24_10:22:12.410,0,0,130,0,65526,65533,65529,996,150,65533,42,36
141324043,11/10/24_10:22:12.510,0,0,130,0,65526,65533,65529,996,150,65532,42,37
141424039,11/10/24_10:22:12.590,0,0,130,0,65526,65533,65529,996,150,65532,42,37
141525044,11/10/24_10:22:12.710,0,0,130,0,65526,65533,65529,996,150,65533,42,37
141625046,11/10/24_10:22:12.810,0,0,130,0,65526,65533,65529,996,150,65532,47,36
141725048,11/10/24_10:22:12.870,0,0,130,0,65526,65533,65529,996,150,65532,42,37
141825039,11/10/24_10:22:13.10,0,0,130,0,65526,65533,65529,996,150,65533,47,37
141925049,11/10/24_10:22:13.110,0,0,130,0,65526,65533,65529,996,150,65533,47,36
142035366,11/10/24_10:22:13.230,0,0,130,0,65526,65533,65529,996,150,65532,47,37
142135039,11/10/24_10:22:13.290,0,0,130,0,65526,65533,65529,996,150,65532,47,36
142235044,11/10/24_10:22:13.430,0,0,130,0,65526,65533,65529,996,150,65532,42,32
142335044,11/10/24_10:22:13.530,0,0,130,0,65526,65533,65529,996,150,65532,47,37
142435042,11/10/24_10:22:13.610,0,0,130,0,65526,65533,65529,996,150,65532,47,42
142535042,11/10/24_10:22:13.730,0,0,130,0,65526,65533,65529,996,150,65532,42,36
142635044,11/10/24_10:22:13.830,0,0,130,0,65526,65533,65529,996,150,65532,47,32
142736052,11/10/24_10:22:13.930,0,0,130,0,65526,65533,65529,996,150,65532,42,31
142836041,11/10/24_10:22:14.10,0,0,130,0,65526,65533,65529,996,150,65533,47,37
142936043,11/10/24_10:22:14.130,0,0,130,0,65526,65533,65529,996,150,65532,42,36
143036043,11/10/24_10:22:14.230,0,0,130,0,65526,65533,65529,996,151,65532,42,36
143136041,11/10/24_10:22:14.310,0,0,130,0,65526,65533,65529,996,151,65533,37,36
143236043,11/10/24_10:22:14.430,0,0,130,0,65526,65533,65529,996,151,65532,47,37
143337044,11/10/24_10:22:14.530,0,0,130,0,65527,65533,65529,996,151,65533,37,37
143437043,11/10/24_10:22:14.630,0,0,130,0,65526,65533,65529,996,151,65533,42,31
143537040,11/10/24_10:22:14.710,0,0,130,0,65526,65533,65529,996,151,65533,47,31
143637043,11/10/24_10:22:14.830,0,0,130,0,65526,65533,65529,996,151,65532,42,37
143737043,11/10/24_10:22:14.930,0,0,130,0,65526,65533,65529,996,151,65532,42,37
143837039,11/10/24_10:22:14.990,0,0,130,0,65526,65533,65529,996,151,65533,42,37
143937042,11/10/24_10:22:15.130,0,0,130,0,65526,65533,65529,997,151,65532,47,37
144038044,11/10/24_10:22:15.230,0,0,130,0,65526,65533,65529,997,151,65532,43,36
144138043,11/10/24_10:22:15.310,0,0,130,0,65526,65533,65529,996,151,65532,42,32
144238040,11/10/24_10:22:15.430,0,0,130,0,65526,65533,65529,996,151,65532,42,36
144338042,11/10/24_10:22:15.530,0,0,130,0,65526,65533,65529,996,151,65532,47,38
144438042,11/10/24_10:22:15.630,0,0,130,0,65526,65533,65529,997,151,65532,47,37
144538040,11/10/24_10:22:15.710,0,0,130,0,65526,65533,65529,996,151,65532,47,36
144639043,11/10/24_10:22:15.830,0,0,130,0,65526,65533,65529,996,151,65532,47,36
144739047,11/10/24_10:22:15.930,0,0,130,0,65526,65533,65529,996,151,65533,42,37
144839040,11/10/24_10:22:15.990,0,0,130,0,65526,65533,65529,996,151,65533,47,27
144939042,11/10/24_10:22:16.130,0,0,130,0,65526,65533,65529,996,151,65533,42,31
145039042,11/10/24_10:22:16.230,0,0,130,0,65526,65533,65529,996,151,65532,47,38
145139043,11/10/24_10:22:16.330,0,0,130,0,65526,65533,65529,996,151,65533,47,37
145239041,11/10/24_10:22:16.410,0,0,130,0,65526,65533,65529,996,151,65532,47,37
145340053,11/10/24_10:22:16.530,0,0,130,0,65526,65533,65529,996,151,65533,42,37
145441043,11/10/24_10:22:16.630,0,0,130,0,65526,65533,65529,996,151,65533,42,37
145541046,11/10/24_10:22:16.690,0,0,130,0,65526,65533,65529,996,151,65532,47,37
145641050,11/10/24_10:22:16.830,0,0,130,0,65526,65533,65529,997,151,65533,47,32
145741049,11/10/24_10:22:16.930,0,0,130,0,65526,65533,65529,996,151,65532,42,37
145841047,11/10/24_10:22:17.30,0,0,130,0,65526,65533,65529,996,151,65532,47,36
145942046,11/10/24_10:22:17.130,0,0,130,0,65526,65533,65529,996,151,65533,42,37
146042051,11/10/24_10:22:17.230,0,0,130,0,65526,65533,65529,996,151,65532,42,32
146142042,11/10/24_10:22:17.330,0,0,130,0,65526,65533,65529,996,151,65533,42,36
146242041,11/10/24_10:22:17.410,0,0,130,0,65526,65533,65529,996,151,65533,47,36
146342043,11/10/24_10:22:17.530,0,0,130,0,65526,65533,65529,996,151,65532,42,32
146442045,11/10/24_10:22:17.630,0,0,130,0,65526,65533,65529,996,151,65533,47,32
146543042,11/10/24_10:22:17.690,0,0,130,0,65526,65533,65529,996,151,65533,47,37
146643039,11/10/24_10:22:17.830,0,0,130,0,65526,65533,65529,996,151,65532,42,31
146743043,11/10/24_10:22:17.930,0,0,130,0,65526,65533,65529,996,151,65532,47,36
146843044,11/10/24_10:22:18.30,0,0,130,0,65526,65533,65529,997,151,65532,42,37
146943040,11/10/24_10:22:18.110,0,0,130,0,65526,65533,65529,996,151,65532,47,37
147043048,11/10/24_10:22:18.230,0,0,130,0,65526,65533,65529,996,151,65533,42,36
147153261,11/10/24_10:22:18.350,0,0,130,0,65526,65533,65529,996,151,65533,47,32
147253043,11/10/24_10:22:18.450,0,0,130,0,65526,65533,65529,997,151,65532,48,32
147353043,11/10/24_10:22:18.530,0,0,130,0,65526,65533,65529,996,151,65533,47,32
147453042,11/10/24_10:22:18.650,0,0,130,0,65526,65533,65529,996,151,65533,42,31
147553043,11/10/24_10:22:18.750,0,0,130,0,65526,65533,65529,996,151,65532,47,36
147653040,11/10/24_10:22:18.830,0,0,130,0,65526,65533,65529,996,151,65532,47,37
147753046,11/10/24_10:22:18.950,0,0,130,0,65526,65533,65529,996,151,65533,42,31
147854043,11/10/24_10:22:19.50,0,0,130,0,65526,65533,65529,996,151,65533,47,42
147954041,11/10/24_10:22:19.110,0,0,130,0,65526,65533,65529,996,151,65532,42,37
148054044,11/10/24_10:22:19.250,0,0,130,0,65526,65533,65529,996,151,65532,47,36
148154044,11/10/24_10:22:19.350,0,0,130,0,65526,65533,65529,996,151,65532,47,42
148254044,11/10/24_10:22:19.450,0,0,130,0,65526,65533,65529,996,151,65533,47,37
148354043,11/10/24_10:22:19.530,0,0,130,0,65526,65533,65529,996,151,65533,42,37
148455047,11/10/24_10:22:19.650,0,0,130,0,65526,65533,65529,996,151,65533,42,36
148555042,11/10/24_10:22:19.750,0,0,130,0,65526,65533,65529,996,151,65533,47,37
148655039,11/10/24_10:22:19.810,0,0,130,0,65526,65533,65529,996,151,65532,47,36
148755046,11/10/24_10:22:19.950,0,0,130,0,65526,65533,65529,996,151,65532,42,36
148855042,11/10/24_10:22:20.50,0,0,130,0,65526,65533,65529,996,151,65533,42,31
148955044,11/10/24_10:22:20.150,0,0,130,0,65526,65533,65529,996,152,65532,42,31
149055038,11/10/24_10:22:20.230,0,0,130,0,65526,65533,65529,996,152,65532,47,32
149157043,11/10/24_10:22:20.350,0,0,130,0,65526,65533,65529,996,152,65532,42,32
149257042,11/10/24_10:22:20.450,0,0,130,0,65526,65533,65529,996,152,65532,47,37
149357040,11/10/24_10:22:20.530,0,0,130,0,65526,65533,65529,996,152,65533,47,31
149457043,11/10/24_10:22:20.650,0,0,130,0,65526,65533,65529,996,152,65533,42,32
149557042,11/10/24_10:22:20.750,0,0,130,0,65526,65533,65529,996,152,65533,47,32
149657043,11/10/24_10:22:20.810,0,0,130,0,65526,65533,65529,996,152,65532,47,42
149758050,11/10/24_10:22:20.950,0,0,130,0,65526,65533,65529,996,152,65532,47,32
149858044,11/10/24_10:22:21.50,0,0,130,0,65526,65533,65529,996,152,65533,47,36
149958042,11/10/24_10:22:21.150,0,0,130,0,65526,65533,65529,996,152,65532,42,32
150058040,11/10/24_10:22:21.230,0,0,130,0,65526,65533,65529,996,152,65532,42,37
150158042,11/10/24_10:22:21.350,0,0,130,0,65526,65533,65529,996,152,65532,42,37
150258042,11/10/24_10:22:21.450,0,0,130,0,65526,65533,65529,996,152,65533,47,42
150358040,11/10/24_10:22:21.510,0,0,130,0,65526,65533,65529,996,152,65533,42,36
150459044,11/10/24_10:22:21.650,0,0,130,0,65526,65533,65529,997,152,65533,53,37
150559044,11/10/24_10:22:21.750,0,0,130,0,65526,65533,65529,996,152,65532,47,32
150659042,11/10/24_10:22:21.850,0,0,130,0,65526,65533,65529,996,152,65533,47,37
150759040,11/10/24_10:22:21.930,0,0,130,0,65526,65533,65529,996,152,65532,47,37
150859047,11/10/24_10:22:22.50,0,0,130,0,65526,65533,65529,996,152,65533,47,31
150959043,11/10/24_10:22:22.150,0,0,130,0,65526,65533,65529,996,152,65533,42,37
151060050,11/10/24_10:22:22.230,0,0,130,0,65526,65533,65529,996,152,65532,47,37
151160046,11/10/24_10:22:22.350,0,0,130,0,65526,65533,65529,996,152,65532,42,37
151260047,11/10/24_10:22:22.450,0,0,130,0,65526,65533,65529,996,152,65533,47,36
151360042,11/10/24_10:22:22.510,0,0,130,0,65526,65533,65529,996,152,65532,47,37
151460044,11/10/24_10:22:22.650,0,0,130,0,65526,65533,65529,996,152,65532,47,31
151560042,11/10/24_10:22:22.750,0,0,130,0,65526,65533,65529,996,152,65533,42,32
151663042,11/10/24_10:22:22.850,0,0,130,0,65526,65533,65529,996,152,65533,42,42
151763047,11/10/24_10:22:22.950,0,0,130,0,65526,65533,65529,996,152,65532,47,37
151863043,11/10/24_10:22:23.50,0,0,130,0,65526,65533,65529,996,152,65533,47,37
151963045,11/10/24_10:22:23.150,0,0,130,0,65526,65533,65529,996,152,65532,47,32
152063040,11/10/24_10:22:23.230,0,0,130,0,65526,65533,65529,996,152,65532,42,31
152163043,11/10/24_10:22:23.350,0,0,130,0,65526,65533,65529,996,152,65532,47,37
152272813,11/10/24_10:22:23.470,0,0,130,0,65526,65533,65529,996,152,65532,42,32
152373043,11/10/24_10:22:23.570,0,0,130,0,65526,65533,65529,996,152,65533,47,37
152473045,11/10/24_10:22:23.650,0,0,130,0,65526,65533,65529,996,153,65533,47,37
152573043,11/10/24_10:22:23.770,0,0,130,0,65526,65533,65529,996,153,65532,47,32
152673042,11/10/24_10:22:23.870,0,0,130,0,65526,65533,65529,996,153,65532,42,37
152773040,11/10/24_10:22:23.930,0,0,130,0,65526,65533,65529,996,153,65533,47,36
152873044,11/10/24_10:22:24.70,0,0,130,0,65526,65533,65529,996,153,65532,42,32
152974052,11/10/24_10:22:24.170,0,0,130,0,65526,65533,65529,996,153,65533,47,31
153074045,11/10/24_10:22:24.270,0,0,130,0,65526,65533,65529,996,153,65532,47,37
153174048,11/10/24_10:22:24.350,0,0,130,0,65526,65533,65529,996,153,65533,47,37
153274046,11/10/24_10:22:24.470,0,0,130,0,65526,65533,65529,996,153,65533,47,36
153374045,11/10/24_10:22:24.570,0,0,130,0,65526,65533,65529,996,153,65533,47,32
153474048,11/10/24_10:22:24.650,0,0,130,0,65526,65533,65529,996,153,65533,42,32
153575043,11/10/24_10:22:24.770,0,0,130,0,65526,65533,65529,996,153,65533,47,31
153675043,11/10/24_10:22:24.870,0,0,130,0,65526,65533,65529,996,153,65533,47,32
153775043,11/10/24_10:22:24.970,0,0,130,0,65526,65533,65529,996,154,65533,42,32
153875041,11/10/24_10:22:25.70,0,0,130,0,65526,65533,65529,996,154,65532,47,37
153975042,11/10/24_10:22:25.170,0,0,130,0,65526,65533,65529,996,154,65532,42,32
154075042,11/10/24_10:22:25.270,0,0,130,0,65526,65533,65529,996,154,65533,47,37
154175040,11/10/24_10:22:25.370,0,0,130,0,65526,65533,65529,996,154,65533,47,32
154276046,11/10/24_10:22:25.470,0,0,130,0,65526,65533,65529,996,154,65533,47,31
154376044,11/10/24_10:22:25.570,0,0,130,0,65526,65533,65529,996,154,65533,47,36
154476043,11/10/24_10:22:25.650,0,0,130,0,65526,65533,65529,996,154,65533,47,37
154576040,11/10/24_10:22:25.770,0,0,130,0,65526,65533,65529,996,154,65532,42,36
154676042,11/10/24_10:22:25.870,0,0,130,0,65526,65533,65529,996,154,65533,47,36
154776042,11/10/24_10:22:25.970,0,0,130,0,65526,65533,65529,996,154,65532,53,37
154877039,11/10/24_10:22:26.50,0,0,130,0,65526,65533,65529,996,154,65532,47,32
154977043,11/10/24_10:22:26.170,0,0,130,0,65526,65533,65529,996,155,65533,42,37
155077050,11/10/24_10:22:26.270,0,0,130,0,65526,65533,65529,996,155,65533,42,32
155177039,11/10/24_10:22:26.350,0,0,130,0,65526,65533,65529,996,155,65532,42,37
155277042,11/10/24_10:22:26.470,0,0,130,0,65526,65533,65529,996,155,65533,42,32
155377047,11/10/24_10:22:26.570,0,0,130,0,65526,65533,65529,996,155,65532,47,37
155477048,11/10/24_10:22:26.670,0,0,130,0,65526,65533,65529,996,155,65532,42,31
155578041,11/10/24_10:22:26.750,0,0,130,0,65526,65533,65529,996,155,65533,42,32
155678042,11/10/24_10:22:26.870,0,0,130,0,65526,65533,65529,996,155,65532,47,37
155778043,11/10/24_10:22:26.970,0,0,130,0,65526,65533,65529,996,156,65532,47,32
155878039,11/10/24_10:22:27.70,0,0,130,0,65526,65533,65529,996,156,65533,47,36
155978043,11/10/24_10:22:27.170,0,0,130,0,65526,65533,65529,996,156,65533,42,42
156078047,11/10/24_10:22:27.270,0,0,130,0,65527,65533,65529,996,156,65532,42,32
156179043,11/10/24_10:22:27.370,0,0,130,0,65526,65533,65529,996,156,65533,47,31
156279039,11/10/24_10:22:27.470,0,0,130,0,65526,65533,65529,996,156,65533,47,37
156379042,11/10/24_10:22:27.570,0,0,130,0,65526,65533,65529,996,156,65532,42,42
156479043,11/10/24_10:22:27.670,0,0,130,0,65526,65533,65529,996,157,65532,47,32
156579039,11/10/24_10:22:27.770,0,0,130,0,65526,65533,65529,996,157,65532,47,31
156679042,11/10/24_10:22:27.870,0,0,130,0,65526,65533,65529,996,157,65533,53,32
156780050,11/10/24_10:22:27.970,0,0,130,0,65526,65533,65529,996,157,65533,47,32
156880048,11/10/24_10:22:28.70,0,0,130,0,65526,65533,65529,996,157,65532,47,32
156980045,11/10/24_10:22:28.170,0,0,130,0,65526,65533,65529,996,158,65532,47,37
157080048,11/10/24_10:22:28.270,0,0,130,0,65526,65533,65529,996,158,65533,42,37
157180045,11/10/24_10:22:28.370,0,0,130,0,65526,65533,65529,996,158,65532,42,37
157280060,11/10/24_10:22:28.470,0,0,130,0,65526,65533,65529,996,158,65532,47,37
157390168,11/10/24_10:22:28.570,0,0,130,0,65526,65533,65529,996,158,65532,47,42
157490051,11/10/24_10:22:28.670,0,0,130,0,65526,65533,65529,996,158,65533,42,42
157590044,11/10/24_10:22:28.770,0,0,130,0,65526,65533,65529,996,159,65533,42,36
157690046,11/10/24_10:22:28.870,0,0,130,0,65526,65533,65529,996,159,65532,42,37
157790043,11/10/24_10:22:28.970,0,0,130,0,65526,65533,65529,996,159,65533,47,32
157890047,11/10/24_10:22:29.70,0,0,130,0,65526,65533,65529,996,159,65532,47,32
157990048,11/10/24_10:22:29.170,0,0,130,0,65526,65533,65529,996,160,65533,42,37
158092043,11/10/24_10:22:29.290,0,0,130,0,65526,65533,65529,996,160,65533,47,32
158192045,11/10/24_10:22:29.390,0,0,130,0,65526,65533,65529,996,160,65532,47,31
158292041,11/10/24_10:22:29.490,0,0,130,0,65526,65533,65529,996,160,65532,47,32
158392045,11/10/24_10:22:29.590,0,0,130,0,65526,65533,65529,996,160,65532,42,32
158492043,11/10/24_10:22:29.690,0,0,130,0,65526,65533,65529,996,161,65532,37,37
158592045,11/10/24_10:22:29.790,0,0,130,0,65526,65533,65529,996,161,65533,47,37
158693038,11/10/24_10:22:29.870,0,0,130,0,65526,65533,65529,996,161,65532,47,36
158793044,11/10/24_10:22:29.990,0,0,130,0,65526,65533,65529,996,161,65533,47,31
158893042,11/10/24_10:22:30.90,0,0,130,0,65526,65533,65529,996,161,65532,53,37
158993039,11/10/24_10:22:30.150,0,0,130,0,65526,65533,65529,996,162,65532,42,31
159093044,11/10/24_10:22:30.290,0,0,130,0,65526,65533,65529,996,162,65532,42,37
159193044,11/10/24_10:22:30.390,0,0,130,0,65526,65533,65529,996,162,65532,47,32
159293042,11/10/24_10:22:30.490,0,0,130,0,65526,65533,65529,996,162,65532,47,36
159394039,11/10/24_10:22:30.570,0,0,130,0,65526,65533,65529,996,163,65532,47,32
159494044,11/10/24_10:22:30.690,0,0,130,0,65526,65533,65529,996,163,65532,42,32
159594046,11/10/24_10:22:30.790,0,0,130,0,65526,65533,65529,996,163,65532,42,36
159694041,11/10/24_10:22:30.890,0,0,130,0,65526,65533,65529,996,163,65532,47,37
159794042,11/10/24_10:22:30.990,0,0,130,0,65526,65533,65529,996,163,65532,42,36
159894043,11/10/24_10:22:31.90,0,0,130,0,65526,65533,65529,996,164,65533,42,37
159995042,11/10/24_10:22:31.190,0,0,130,0,65526,65533,65529,996,164,65532,42,32
160095043,11/10/24_10:22:31.290,0,0,130,0,65526,65533,65529,996,164,65532,42,27
160195046,11/10/24_10:22:31.390,0,0,130,0,65526,65533,65529,997,164,65532,47,37
160295043,11/10/24_10:22:31.490,0,0,130,0,65526,65533,65529,996,164,65532,47,32
160395040,11/10/24_10:22:31.590,0,0,130,0,65526,65533,65529,996,164,65533,47,27
160495042,11/10/24_10:22:31.690,0,0,130,0,65526,65533,65529,996,165,65533,42,32
160595044,11/10/24_10:22:31.790,0,0,130,0,65526,65533,65529,996,165,65532,47,32
160696044,11/10/24_10:22:31.870,0,0,130,0,65526,65533,65529,996,165,65532,47,37
160796043,11/10/24_10:22:31.990,0,0,130,0,65526,65533,65529,996,165,65532,42,37
160896044,11/10/24_10:22:32.90,0,0,130,0,65526,65533,65529,996,165,65533,42,31
160996047,11/10/24_10:22:32.190,0,0,130,0,65526,65533,65529,996,166,65532,42,37
161096039,11/10/24_10:22:32.270,0,0,130,0,65526,65533,65529,996,166,65533,42,32
161196044,11/10/24_10:22:32.390,0,0,130,0,65526,65533,65529,996,166,65532,47,37
161297042,11/10/24_10:22:32.490,0,0,130,0,65526,65533,65529,996,166,65532,53,42
161397039,11/10/24_10:22:32.590,0,0,130,0,65526,65533,65529,996,166,65533,47,37
161497042,11/10/24_10:22:32.690,0,0,130,0,65526,65533,65529,996,166,65532,42,37
161597044,11/10/24_10:22:32.790,0,0,130,0,65526,65533,65529,996,167,65532,47,37
161697043,11/10/24_10:22:32.870,0,0,130,0,65526,65533,65529,996,167,65533,47,42
161797044,11/10/24_10:22:32.990,0,0,130,0,65526,65533,65529,996,167,65533,42,42
161898043,11/10/24_10:22:33.90,0,0,130,0,65526,65533,65529,996,167,65533,47,36
161998043,11/10/24_10:22:33.190,0,0,130,0,65526,65533,65529,996,167,65533,42,32
162098039,11/10/24_10:22:33.290,0,0,130,0,65526,65533,65529,996,167,65532,47,42
162198042,11/10/24_10:22:33.390,0,0,130,0,65526,65533,65529,996,167,65533,47,42
162298043,11/10/24_10:22:33.490,0,0,130,0,65526,65533,65529,996,168,65532,42,37
162398041,11/10/24_10:22:33.590,0,0,130,0,65526,65533,65529,996,168,65532,53,42
162506323,11/10/24_10:22:33.690,0,0,130,0,65526,65533,65529,996,168,65532,78,52
162606042,11/10/24_10:22:33.790,0,0,130,0,65526,65533,65529,996,168,65532,135,68
162706045,11/10/24_10:22:33.890,0,0,130,0,65526,65533,65529,996,168,65532,187,89
162806040,11/10/24_10:22:33.970,0,0,130,0,65526,65533,65529,996,168,65532,186,88
162906045,11/10/24_10:22:34.90,0,0,130,0,65526,65533,65529,996,168,65532,161,78
163006042,11/10/24_10:22:34.190,0,0,130,0,65526,65533,65529,996,168,65532,124,73
163106043,11/10/24_10:22:34.290,0,0,130,0,65526,65533,65529,996,169,65532,115,73
163206044,11/10/24_10:22:34.390,0,0,130,0,65526,65533,65529,996,169,65532,109,63
163307042,11/10/24_10:22:34.490,0,0,130,0,65526,65533,65529,996,169,65532,104,63
163407043,11/10/24_10:22:34.590,0,0,130,0,65526,65533,65529,996,169,65532,104,68
163507039,11/10/24_10:22:34.690,0,0,130,0,65526,65533,65529,996,169,65533,104,68
163607042,11/10/24_10:22:34.790,0,0,130,0,65526,65533,65529,996,169,65532,99,63
163707044,11/10/24_10:22:34.890,0,0,130,0,65526,65533,65529,996,169,65532,99,63
163807039,11/10/24_10:22:34.990,0,0,130,0,65526,65533,65529,996,169,65533,99,68
163907043,11/10/24_10:22:35.90,0,0,130,0,65526,65533,65529,997,169,65532,104,68
164008046,11/10/24_10:22:35.190,0,0,130,0,65526,65533,65529,997,170,65532,99,63
164108044,11/10/24_10:22:35.290,0,0,130,0,65526,65533,65529,996,170,65532,104,68
164208040,11/10/24_10:22:35.390,0,0,130,0,65526,65533,65529,997,170,65532,104,63
164308044,11/10/24_10:22:35.490,0,0,130,0,65526,65533,65529,996,170,65532,98,62
164408044,11/10/24_10:22:35.590,0,0,130,0,65526,65533,65529,996,170,65533,104,68
164508039,11/10/24_10:22:35.690,0,0,130,0,65526,65533,65529,996,170,65533,104,63
164609042,11/10/24_10:22:35.790,0,0,130,0,65526,65533,65529,996,170,65532,104,67
164709042,11/10/24_10:22:35.890,0,0,130,0,65526,65533,65529,996,170,65532,99,58
164809041,11/10/24_10:22:35.990,0,0,130,0,65526,65533,65529,996,170,65533,98,67
164909052,11/10/24_10:22:36.90,0,0,130,0,65526,65533,65529,996,170,65532,99,63
165009043,11/10/24_10:22:36.190,0,0,130,0,65526,65533,65529,996,170,65533,99,63
165109043,11/10/24_10:22:36.290,0,0,130,0,65526,65533,65529,996,170,65532,99,63
165209040,11/10/24_10:22:36.390,0,0,130,0,65526,65533,65529,996,170,65533,99,68
165310042,11/10/24_10:22:36.490,0,0,130,0,65526,65533,65529,996,170,65532,99,63
165410043,11/10/24_10:22:36.590,0,0,130,0,65526,65533,65529,996,170,65532,93,62
165510046,11/10/24_10:22:36.690,0,0,130,0,65526,65533,65529,996,171,65533,99,68
165610042,11/10/24_10:22:36.790,0,0,130,0,65526,65533,65529,996,171,65532,99,63
165710042,11/10/24_10:22:36.890,0,0,130,0,65526,65533,65529,996,171,65532,104,62
165810051,11/10/24_10:22:36.950,0,0,130,0,65526,65533,65529,996,171,65532,104,67
165911044,11/10/24_10:22:37.90,0,0,130,0,65526,65533,65529,996,171,65532,98,62
166011058,11/10/24_10:22:37.190,0,0,130,0,65526,65533,65529,996,171,65532,98,67
166111047,11/10/24_10:22:37.290,0,0,130,0,65526,65533,65529,996,171,65532,104,67
166211046,11/10/24_10:22:37.390,0,0,130,0,65526,65533,65529,996,171,65532,104,68
166311046,11/10/24_10:22:37.490,0,0,130,0,65526,65533,65529,996,171,65532,105,58
166411045,11/10/24_10:22:37.590,0,0,130,0,65526,65533,65529,996,171,65533,104,63
166512050,11/10/24_10:22:37.670,0,0,130,0,65526,65533,65529,996,171,65533,99,63
166612042,11/10/24_10:22:37.810,0,0,130,0,65526,65533,65529,996,171,65532,104,62
166712043,11/10/24_10:22:37.910,0,0,130,0,65526,65533,65529,996,171,65533,104,67
166812043,11/10/24_10:22:38.10,0,0,130,0,65526,65533,65529,996,171,65532,99,63
166912041,11/10/24_10:22:38.110,0,0,130,0,65526,65533,65529,996,171,65533,104,58
167012046,11/10/24_10:22:38.210,0,0,130,0,65526,65533,65529,996,171,65532,99,63
167112050,11/10/24_10:22:38.310,0,0,130,0,65526,65533,65529,996,171,65532,104,63
167213042,11/10/24_10:22:38.410,0,0,130,0,65526,65533,65529,996,171,65532,104,62
167313044,11/10/24_10:22:38.510,0,0,130,0,65526,65533,65529,996,171,65532,104,57
167413042,11/10/24_10:22:38.610,0,0,130,0,65526,65533,65529,996,171,65532,104,62
167513042,11/10/24_10:22:38.710,0,0,130,0,65526,65532,65529,996,171,65533,104,63
167622892,11/10/24_10:22:38.810,0,0,130,0,65526,65533,65529,996,171,65532,104,63
167723042,11/10/24_10:22:38.910,0,0,130,0,65526,65533,65529,996,171,65532,99,63
167823044,11/10/24_10:22:39.10,0,0,130,0,65526,65533,65529,996,171,65532,104,57
167923047,11/10/24_10:22:39.110,0,0,130,0,65526,65533,65529,996,171,65532,104,63
168023043,11/10/24_10:22:39.210,0,0,130,0,65526,65533,65529,996,171,65532,104,58
168123046,11/10/24_10:22:39.310,0,0,130,0,65526,65533,65529,996,171,65533,104,68
168223042,11/10/24_10:22:39.410,0,0,130,0,65526,65533,65529,996,171,65533,104,67
168324040,11/10/24_10:22:39.510,0,0,130,0,65526,65533,65529,996,171,65533,99,63
168424043,11/10/24_10:22:39.610,0,0,130,0,65526,65533,65529,996,171,65532,104,57
168524042,11/10/24_10:22:39.710,0,0,130,0,65526,65533,65529,996,171,65533,104,63
168624043,11/10/24_10:22:39.810,0,0,130,0,65526,65533,65529,996,171,65532,98,62
168724047,11/10/24_10:22:39.910,0,0,130,0,65526,65533,65529,996,171,65532,99,68
168824052,11/10/24_10:22:40.10,0,0,130,0,65526,65533,65529,996,171,65532,104,58
168925043,11/10/24_10:22:40.110,0,0,130,0,65526,65533,65529,996,171,65532,104,63
169025045,11/10/24_10:22:40.210,0,0,130,0,65526,65533,65529,996,171,65532,104,63
169125044,11/10/24_10:22:40.310,0,0,130,0,65526,65533,65529,996,171,65532,104,62
169225042,11/10/24_10:22:40.410,0,0,130,0,65526,65533,65529,997,171,65532,104,63
169325044,11/10/24_10:22:40.510,0,0,130,0,65526,65533,65529,996,171,65533,109,63
169425042,11/10/24_10:22:40.610,0,0,130,0,65526,65533,65529,996,171,65532,99,63
169525044,11/10/24_10:22:40.710,0,0,130,0,65526,65533,65529,996,171,65532,104,63
169626043,11/10/24_10:22:40.810,0,0,130,0,65526,65533,65529,996,171,65533,104,63
169726043,11/10/24_10:22:40.910,0,0,130,0,65526,65533,65529,996,171,65533,109,58
169826043,11/10/24_10:22:41.10,0,0,130,0,65526,65533,65529,996,171,65533,104,63
169926042,11/10/24_10:22:41.110,0,0,130,0,65526,65533,65529,996,171,65532,109,62
170026047,11/10/24_10:22:41.210,0,0,130,0,65526,65533,65529,996,171,65532,104,58
170126046,11/10/24_10:22:41.310,0,0,130,0,65526,65533,65529,996,171,65532,98,57
170227046,11/10/24_10:22:41.410,0,0,130,0,65526,65533,65529,996,171,65532,104,63
170327047,11/10/24_10:22:41.510,0,0,130,0,65526,65533,65529,996,171,65532,98,57
170427042,11/10/24_10:22:41.610,0,0,130,0,65526,65533,65529,996,171,65532,98,57
170527043,11/10/24_10:22:41.710,0,0,130,0,65526,65533,65529,996,171,65533,99,63
170627045,11/10/24_10:22:41.810,0,0,130,0,65526,65533,65529,996,171,65533,104,62
170727047,11/10/24_10:22:41.910,0,0,130,0,65526,65533,65529,996,171,65532,104,62
